study_id,session_id,trial_number,condition,category,image_name,word,click_order,rt,id,typicality,participant_id
borrowing_adult_artifacts,696979b261d8c5fcd8975ceb,2,novel_word_condition,spoons,spoon_slotted_3_2.png,nefts,1,7068,3,2,86
borrowing_adult_artifacts,696979b261d8c5fcd8975ceb,2,novel_word_condition,spoons,spoon_slotted_1_2.png,nefts,2,8997,1,2,86
borrowing_adult_artifacts,696979b261d8c5fcd8975ceb,3,novel_word_condition,shoes,shoe_elf_2_2.png,serns,1,4585,2,2,86
borrowing_adult_artifacts,696979b261d8c5fcd8975ceb,3,novel_word_condition,shoes,shoe_elf_1_2.png,serns,2,6535,1,2,86
borrowing_adult_artifacts,696979b261d8c5fcd8975ceb,4,novel_word_condition,leaves,leaf_oak_3_1.png,palts,1,2126,3,1,86
borrowing_adult_artifacts,696979b261d8c5fcd8975ceb,4,novel_word_condition,leaves,leaf_oak_2_1.png,palts,2,3294,2,1,86
borrowing_adult_artifacts,696979b261d8c5fcd8975ceb,5,novel_word_condition,cups,cup_sherry_1_2.png,gades,1,5263,1,2,86
borrowing_adult_artifacts,696979b261d8c5fcd8975ceb,5,novel_word_condition,cups,cup_sherry_2_2.png,gades,2,6581,2,2,86
borrowing_adult_artifacts,696979b261d8c5fcd8975ceb,6,novel_word_condition,shells,shell_spiral_1_1.png,leams,1,4549,1,1,86
borrowing_adult_artifacts,696979b261d8c5fcd8975ceb,6,novel_word_condition,shells,shell_spiral_2_1.png,leams,2,5680,2,1,86
borrowing_adult_artifacts,696979b261d8c5fcd8975ceb,7,novel_word_condition,hats,hat_sun_3_1.png,tinches,1,3900,3,1,86
borrowing_adult_artifacts,696979b261d8c5fcd8975ceb,7,novel_word_condition,hats,hat_sun_2_1.png,tinches,2,5166,2,1,86
borrowing_adult_artifacts,69697e4982bb1223cd73363f,0,familiar_word_condition,cups,cup_glass_2_1.png,cups,1,10328,2,1,77
borrowing_adult_artifacts,69697e4982bb1223cd73363f,0,familiar_word_condition,cups,cup_glass_1_1.png,cups,2,11339,1,1,77
borrowing_adult_artifacts,69697e4982bb1223cd73363f,1,familiar_word_condition,flowers,flower_round_2_1.png,flowers,1,5312,2,1,77
borrowing_adult_artifacts,69697e4982bb1223cd73363f,1,familiar_word_condition,flowers,flower_round_3_1.png,flowers,2,6146,3,1,77
borrowing_adult_artifacts,69697e4982bb1223cd73363f,2,familiar_word_condition,spoons,spoon_teaspoon_1_1.png,spoons,1,3044,1,1,77
borrowing_adult_artifacts,69697e4982bb1223cd73363f,2,familiar_word_condition,spoons,spoon_teaspoon_3_1.png,spoons,2,6575,3,1,77
borrowing_adult_artifacts,69697e4982bb1223cd73363f,3,familiar_word_condition,shoes,shoe_sneaker_1_1.png,shoes,1,11060,1,1,77
borrowing_adult_artifacts,69697e4982bb1223cd73363f,3,familiar_word_condition,shoes,shoe_sneaker_3_1.png,shoes,2,11877,3,1,77
borrowing_adult_artifacts,69697e4982bb1223cd73363f,4,familiar_word_condition,mushrooms,mushroom_toadstool_3_1.png,mushrooms,1,4795,3,1,77
borrowing_adult_artifacts,69697e4982bb1223cd73363f,4,familiar_word_condition,mushrooms,mushroom_toadstool_1_1.png,mushrooms,2,5277,1,1,77
borrowing_adult_artifacts,69697e4982bb1223cd73363f,5,familiar_word_condition,shells,shell_spiral_3_1.png,shells,1,2876,3,1,77
borrowing_adult_artifacts,69697e4982bb1223cd73363f,5,familiar_word_condition,shells,shell_spiral_1_1.png,shells,2,3562,1,1,77
borrowing_adult_artifacts,69697e4982bb1223cd73363f,6,familiar_word_condition,leaves,leaf_oak_2_1.png,leaves,1,4725,2,1,77
borrowing_adult_artifacts,69697e4982bb1223cd73363f,6,familiar_word_condition,leaves,leaf_oak_1_1.png,leaves,2,5894,1,1,77
borrowing_adult_artifacts,69697e4982bb1223cd73363f,7,familiar_word_condition,hats,hat_ballcap_1_1.png,hats,1,2727,1,1,77
borrowing_adult_artifacts,69697e4982bb1223cd73363f,7,familiar_word_condition,hats,hat_ballcap_2_1.png,hats,2,3709,2,1,77
borrowing_adult_artifacts,69697912d729e1a90765afba,0,novel_word_condition,spoons,spoon_square_3_2.png,tinches,1,8661,3,2,21
borrowing_adult_artifacts,69697912d729e1a90765afba,0,novel_word_condition,spoons,spoon_square_2_2.png,tinches,2,9731,2,2,21
borrowing_adult_artifacts,69697912d729e1a90765afba,1,novel_word_condition,flowers,flower_trumpet_1_2.png,palts,1,11428,1,2,21
borrowing_adult_artifacts,69697912d729e1a90765afba,1,novel_word_condition,flowers,flower_trumpet_2_2.png,palts,2,12305,2,2,21
borrowing_adult_artifacts,69697912d729e1a90765afba,2,novel_word_condition,cups,cup_twohandled_2_2.png,gades,1,13921,2,2,21
borrowing_adult_artifacts,69697912d729e1a90765afba,2,novel_word_condition,cups,cup_twohandled_1_2.png,gades,2,14729,1,2,21
borrowing_adult_artifacts,69697912d729e1a90765afba,3,novel_word_condition,leaves,leaf_heart_3_2.png,leams,1,12280,3,2,21
borrowing_adult_artifacts,69697912d729e1a90765afba,3,novel_word_condition,leaves,leaf_heart_1_2.png,leams,2,13941,1,2,21
borrowing_adult_artifacts,69697912d729e1a90765afba,4,novel_word_condition,shoes,shoe_loafer_1_1.png,datches,1,25715,1,1,21
borrowing_adult_artifacts,69697912d729e1a90765afba,4,novel_word_condition,shoes,shoe_loafer_2_1.png,datches,2,26723,2,1,21
borrowing_adult_artifacts,69697912d729e1a90765afba,5,novel_word_condition,shells,shell_urn_2_2.png,bines,1,21306,2,2,21
borrowing_adult_artifacts,69697912d729e1a90765afba,5,novel_word_condition,shells,shell_urn_3_2.png,bines,2,22616,3,2,21
borrowing_adult_artifacts,69697912d729e1a90765afba,6,novel_word_condition,hats,hat_party_3_2.png,serns,1,14900,3,2,21
borrowing_adult_artifacts,69697912d729e1a90765afba,6,novel_word_condition,hats,hat_party_2_2.png,serns,2,17270,2,2,21
borrowing_adult_artifacts,69697912d729e1a90765afba,7,novel_word_condition,mushrooms,mushroom_bell_3_2.png,nefts,1,11924,3,2,21
borrowing_adult_artifacts,69697912d729e1a90765afba,7,novel_word_condition,mushrooms,mushroom_bell_2_2.png,nefts,2,13448,2,2,21
borrowing_adult_artifacts,696979712828306ad3d9353a,0,novel_word_condition,mushrooms,mushroom_enoki_3_1.png,nefts,1,10337,3,1,34
borrowing_adult_artifacts,696979712828306ad3d9353a,0,novel_word_condition,mushrooms,mushroom_enoki_2_1.png,nefts,2,10757,2,1,34
borrowing_adult_artifacts,696979712828306ad3d9353a,1,novel_word_condition,cups,cup_twohandled_1_2.png,leams,1,11044,1,2,34
borrowing_adult_artifacts,696979712828306ad3d9353a,1,novel_word_condition,cups,cup_twohandled_3_2.png,leams,2,11524,3,2,34
borrowing_adult_artifacts,696979712828306ad3d9353a,2,novel_word_condition,shells,shell_fan_2_1.png,gades,1,9171,2,1,34
borrowing_adult_artifacts,696979712828306ad3d9353a,2,novel_word_condition,shells,shell_fan_3_1.png,gades,2,9489,3,1,34
borrowing_adult_artifacts,696979712828306ad3d9353a,3,novel_word_condition,flowers,flower_trumpet_1_2.png,tinches,1,9609,1,2,34
borrowing_adult_artifacts,696979712828306ad3d9353a,3,novel_word_condition,flowers,flower_trumpet_2_2.png,tinches,2,10128,2,2,34
borrowing_adult_artifacts,696979712828306ad3d9353a,4,novel_word_condition,shoes,shoe_ghillie_3_2.png,palts,1,8428,3,2,34
borrowing_adult_artifacts,696979712828306ad3d9353a,4,novel_word_condition,shoes,shoe_ghillie_1_2.png,palts,2,8739,1,2,34
borrowing_adult_artifacts,696979712828306ad3d9353a,5,novel_word_condition,leaves,leaf_heart_2_2.png,datches,1,9896,2,2,34
borrowing_adult_artifacts,696979712828306ad3d9353a,5,novel_word_condition,leaves,leaf_heart_3_2.png,datches,2,10207,3,2,34
borrowing_adult_artifacts,696979712828306ad3d9353a,6,novel_word_condition,hats,hat_party_3_2.png,bines,1,9090,3,2,34
borrowing_adult_artifacts,696979712828306ad3d9353a,6,novel_word_condition,hats,hat_party_2_2.png,bines,2,9348,2,2,34
borrowing_adult_artifacts,696979712828306ad3d9353a,7,novel_word_condition,spoons,spoon_slotted_1_2.png,serns,1,10622,1,2,34
borrowing_adult_artifacts,696979712828306ad3d9353a,7,novel_word_condition,spoons,spoon_slotted_2_2.png,serns,2,11210,2,2,34
borrowing_adult_artifacts,69697aa79a56f75055227705,0,familiar_word_condition,cups,cup_teacup_3_1.png,cups,1,2569,3,1,7
borrowing_adult_artifacts,69697aa79a56f75055227705,0,familiar_word_condition,cups,cup_teacup_2_1.png,cups,2,3379,2,1,7
borrowing_adult_artifacts,69697aa79a56f75055227705,1,familiar_word_condition,spoons,spoon_teaspoon_1_1.png,spoons,1,1449,1,1,7
borrowing_adult_artifacts,69697aa79a56f75055227705,1,familiar_word_condition,spoons,spoon_teaspoon_2_1.png,spoons,2,2729,2,1,7
borrowing_adult_artifacts,69697aa79a56f75055227705,2,familiar_word_condition,hats,hat_ballcap_3_1.png,hats,1,1274,3,1,7
borrowing_adult_artifacts,69697aa79a56f75055227705,2,familiar_word_condition,hats,hat_ballcap_2_1.png,hats,2,1604,2,1,7
borrowing_adult_artifacts,69697aa79a56f75055227705,3,familiar_word_condition,flowers,flower_star_2_1.png,flowers,1,1470,2,1,7
borrowing_adult_artifacts,69697aa79a56f75055227705,3,familiar_word_condition,flowers,flower_star_3_1.png,flowers,2,2026,3,1,7
borrowing_adult_artifacts,69697aa79a56f75055227705,4,familiar_word_condition,shells,shell_fan_2_1.png,shells,1,9464,2,1,7
borrowing_adult_artifacts,69697aa79a56f75055227705,4,familiar_word_condition,shells,shell_fan_3_1.png,shells,2,9830,3,1,7
borrowing_adult_artifacts,69697aa79a56f75055227705,5,familiar_word_condition,leaves,leaf_droplet_3_1.png,leaves,1,1203,3,1,7
borrowing_adult_artifacts,69697aa79a56f75055227705,5,familiar_word_condition,leaves,leaf_oak_1_1.png,leaves,2,3342,1,1,7
borrowing_adult_artifacts,69697aa79a56f75055227705,6,familiar_word_condition,shoes,shoe_loafer_3_1.png,shoes,1,1666,3,1,7
borrowing_adult_artifacts,69697aa79a56f75055227705,6,familiar_word_condition,shoes,shoe_sneaker_2_1.png,shoes,2,2532,2,1,7
borrowing_adult_artifacts,69697aa79a56f75055227705,7,familiar_word_condition,mushrooms,mushroom_enoki_1_1.png,mushrooms,1,2168,1,1,7
borrowing_adult_artifacts,69697aa79a56f75055227705,7,familiar_word_condition,mushrooms,mushroom_enoki_2_1.png,mushrooms,2,3201,2,1,7
borrowing_adult_artifacts,69697c5e068a1459bbd88684,0,familiar_word_condition,shells,shell_spiral_1_1.png,shells,1,6167,1,1,14
borrowing_adult_artifacts,69697c5e068a1459bbd88684,0,familiar_word_condition,shells,shell_spiral_3_1.png,shells,2,7243,3,1,14
borrowing_adult_artifacts,69697c5e068a1459bbd88684,1,familiar_word_condition,flowers,flower_trumpet_2_2.png,flowers,1,7009,2,2,14
borrowing_adult_artifacts,69697c5e068a1459bbd88684,1,familiar_word_condition,flowers,flower_round_1_1.png,flowers,2,8329,1,1,14
borrowing_adult_artifacts,69697c5e068a1459bbd88684,2,familiar_word_condition,cups,cup_teacup_3_1.png,cups,1,24985,3,1,14
borrowing_adult_artifacts,69697c5e068a1459bbd88684,2,familiar_word_condition,cups,cup_teacup_2_1.png,cups,2,25724,2,1,14
borrowing_adult_artifacts,69697c5e068a1459bbd88684,3,familiar_word_condition,spoons,spoon_soup_2_1.png,spoons,1,3163,2,1,14
borrowing_adult_artifacts,69697c5e068a1459bbd88684,3,familiar_word_condition,spoons,spoon_teaspoon_1_1.png,spoons,2,3895,1,1,14
borrowing_adult_artifacts,69697c5e068a1459bbd88684,4,familiar_word_condition,mushrooms,mushroom_toadstool_2_1.png,mushrooms,1,2645,2,1,14
borrowing_adult_artifacts,69697c5e068a1459bbd88684,4,familiar_word_condition,mushrooms,mushroom_disc_1_2.png,mushrooms,2,3805,1,2,14
borrowing_adult_artifacts,69697c5e068a1459bbd88684,5,familiar_word_condition,shoes,shoe_ghillie_2_2.png,shoes,1,4622,2,2,14
borrowing_adult_artifacts,69697c5e068a1459bbd88684,5,familiar_word_condition,shoes,shoe_elf_2_2.png,shoes,2,5472,2,2,14
borrowing_adult_artifacts,69697c5e068a1459bbd88684,6,familiar_word_condition,leaves,leaf_oak_3_1.png,leaves,1,23280,3,1,14
borrowing_adult_artifacts,69697c5e068a1459bbd88684,6,familiar_word_condition,leaves,leaf_droplet_2_1.png,leaves,2,24112,2,1,14
borrowing_adult_artifacts,69697c5e068a1459bbd88684,7,familiar_word_condition,hats,hat_ballcap_2_1.png,hats,1,4705,2,1,14
borrowing_adult_artifacts,69697c5e068a1459bbd88684,7,familiar_word_condition,hats,hat_sun_2_1.png,hats,2,5507,2,1,14
borrowing_adult_artifacts,69697ef594a4322858876aa4,0,familiar_word_condition,shells,shell_stingray_3_2.png,shells,1,5113,3,2,62
borrowing_adult_artifacts,69697ef594a4322858876aa4,0,familiar_word_condition,shells,shell_stingray_1_2.png,shells,2,6404,1,2,62
borrowing_adult_artifacts,69697ef594a4322858876aa4,1,familiar_word_condition,spoons,spoon_slotted_1_2.png,spoons,1,3831,1,2,62
borrowing_adult_artifacts,69697ef594a4322858876aa4,1,familiar_word_condition,spoons,spoon_slotted_3_2.png,spoons,2,4773,3,2,62
borrowing_adult_artifacts,69697ef594a4322858876aa4,2,familiar_word_condition,shoes,shoe_loafer_2_1.png,shoes,1,2833,2,1,62
borrowing_adult_artifacts,69697ef594a4322858876aa4,2,familiar_word_condition,shoes,shoe_elf_2_2.png,shoes,2,4564,2,2,62
borrowing_adult_artifacts,69697ef594a4322858876aa4,3,familiar_word_condition,hats,hat_sun_3_1.png,hats,1,2576,3,1,62
borrowing_adult_artifacts,69697ef594a4322858876aa4,3,familiar_word_condition,hats,hat_sun_1_1.png,hats,2,3510,1,1,62
borrowing_adult_artifacts,69697ef594a4322858876aa4,4,familiar_word_condition,leaves,leaf_oak_2_1.png,leaves,1,2335,2,1,62
borrowing_adult_artifacts,69697ef594a4322858876aa4,4,familiar_word_condition,leaves,leaf_oak_3_1.png,leaves,2,3100,3,1,62
borrowing_adult_artifacts,69697ef594a4322858876aa4,5,familiar_word_condition,cups,cup_twohandled_2_2.png,cups,1,3485,2,2,62
borrowing_adult_artifacts,69697ef594a4322858876aa4,5,familiar_word_condition,cups,cup_teacup_3_1.png,cups,2,4485,3,1,62
borrowing_adult_artifacts,69697ef594a4322858876aa4,6,familiar_word_condition,mushrooms,mushroom_toadstool_2_1.png,mushrooms,1,2536,2,1,62
borrowing_adult_artifacts,69697ef594a4322858876aa4,6,familiar_word_condition,mushrooms,mushroom_toadstool_1_1.png,mushrooms,2,3318,1,1,62
borrowing_adult_artifacts,69697ef594a4322858876aa4,7,familiar_word_condition,flowers,flower_round_1_1.png,flowers,1,2691,1,1,62
borrowing_adult_artifacts,69697ef594a4322858876aa4,7,familiar_word_condition,flowers,flower_trumpet_3_2.png,flowers,2,3812,3,2,62
borrowing_adult_artifacts,69697996b4d7938b61a68b79,0,familiar_word_condition,shells,shell_spiral_1_1.png,shells,1,3756,1,1,107
borrowing_adult_artifacts,69697996b4d7938b61a68b79,0,familiar_word_condition,shells,shell_stingray_1_2.png,shells,2,5499,1,2,107
borrowing_adult_artifacts,69697996b4d7938b61a68b79,1,familiar_word_condition,hats,hat_ballcap_2_1.png,hats,1,3151,2,1,107
borrowing_adult_artifacts,69697996b4d7938b61a68b79,1,familiar_word_condition,hats,hat_sun_3_1.png,hats,2,4243,3,1,107
borrowing_adult_artifacts,69697996b4d7938b61a68b79,2,familiar_word_condition,shoes,shoe_elf_2_2.png,shoes,1,2386,2,2,107
borrowing_adult_artifacts,69697996b4d7938b61a68b79,2,familiar_word_condition,shoes,shoe_sneaker_1_1.png,shoes,2,3522,1,1,107
borrowing_adult_artifacts,69697996b4d7938b61a68b79,3,familiar_word_condition,spoons,spoon_teaspoon_2_1.png,spoons,1,2600,2,1,107
borrowing_adult_artifacts,69697996b4d7938b61a68b79,3,familiar_word_condition,spoons,spoon_teaspoon_3_1.png,spoons,2,3670,3,1,107
borrowing_adult_artifacts,69697996b4d7938b61a68b79,4,familiar_word_condition,leaves,leaf_oak_2_1.png,leaves,1,1665,2,1,107
borrowing_adult_artifacts,69697996b4d7938b61a68b79,4,familiar_word_condition,leaves,leaf_oak_1_1.png,leaves,2,2790,1,1,107
borrowing_adult_artifacts,69697996b4d7938b61a68b79,5,familiar_word_condition,mushrooms,mushroom_disc_2_2.png,mushrooms,1,2544,2,2,107
borrowing_adult_artifacts,69697996b4d7938b61a68b79,5,familiar_word_condition,mushrooms,mushroom_bell_1_2.png,mushrooms,2,3512,1,2,107
borrowing_adult_artifacts,69697996b4d7938b61a68b79,6,familiar_word_condition,flowers,flower_trumpet_1_2.png,flowers,1,1936,1,2,107
borrowing_adult_artifacts,69697996b4d7938b61a68b79,6,familiar_word_condition,flowers,flower_trumpet_2_2.png,flowers,2,2904,2,2,107
borrowing_adult_artifacts,69697996b4d7938b61a68b79,7,familiar_word_condition,cups,cup_teacup_2_1.png,cups,1,2803,2,1,107
borrowing_adult_artifacts,69697996b4d7938b61a68b79,7,familiar_word_condition,cups,cup_teacup_1_1.png,cups,2,3827,1,1,107
borrowing_adult_artifacts,696979493f16e35c25398931,0,familiar_word_condition,shoes,shoe_loafer_3_1.png,shoes,1,9228,3,1,116
borrowing_adult_artifacts,696979493f16e35c25398931,0,familiar_word_condition,shoes,shoe_loafer_1_1.png,shoes,2,9914,1,1,116
borrowing_adult_artifacts,696979493f16e35c25398931,1,familiar_word_condition,shells,shell_fan_1_1.png,shells,1,6389,1,1,116
borrowing_adult_artifacts,696979493f16e35c25398931,1,familiar_word_condition,shells,shell_fan_3_1.png,shells,2,7093,3,1,116
borrowing_adult_artifacts,696979493f16e35c25398931,2,familiar_word_condition,leaves,leaf_oak_1_1.png,leaves,1,4568,1,1,116
borrowing_adult_artifacts,696979493f16e35c25398931,2,familiar_word_condition,leaves,leaf_oak_3_1.png,leaves,2,5811,3,1,116
borrowing_adult_artifacts,696979493f16e35c25398931,3,familiar_word_condition,hats,hat_ballcap_3_1.png,hats,1,3689,3,1,116
borrowing_adult_artifacts,696979493f16e35c25398931,3,familiar_word_condition,hats,hat_ballcap_1_1.png,hats,2,4119,1,1,116
borrowing_adult_artifacts,696979493f16e35c25398931,4,familiar_word_condition,flowers,flower_round_1_1.png,flowers,1,6095,1,1,116
borrowing_adult_artifacts,696979493f16e35c25398931,4,familiar_word_condition,flowers,flower_trumpet_2_2.png,flowers,2,8021,2,2,116
borrowing_adult_artifacts,696979493f16e35c25398931,5,familiar_word_condition,cups,cup_glass_1_1.png,cups,1,8787,1,1,116
borrowing_adult_artifacts,696979493f16e35c25398931,5,familiar_word_condition,cups,cup_teacup_2_1.png,cups,2,11199,2,1,116
borrowing_adult_artifacts,696979493f16e35c25398931,6,familiar_word_condition,spoons,spoon_teaspoon_2_1.png,spoons,1,3876,2,1,116
borrowing_adult_artifacts,696979493f16e35c25398931,6,familiar_word_condition,spoons,spoon_soup_2_1.png,spoons,2,6243,2,1,116
borrowing_adult_artifacts,696979493f16e35c25398931,7,familiar_word_condition,mushrooms,mushroom_enoki_2_1.png,mushrooms,1,4434,2,1,116
borrowing_adult_artifacts,696979493f16e35c25398931,7,familiar_word_condition,mushrooms,mushroom_bell_3_2.png,mushrooms,2,5496,3,2,116
borrowing_adult_artifacts,696979aa999ce2dec4d92f5a,0,novel_word_condition,leaves,leaf_droplet_1_1.png,palts,1,25299,1,1,112
borrowing_adult_artifacts,696979aa999ce2dec4d92f5a,0,novel_word_condition,leaves,leaf_droplet_2_1.png,palts,2,27316,2,1,112
borrowing_adult_artifacts,696979aa999ce2dec4d92f5a,1,novel_word_condition,flowers,flower_star_1_1.png,serns,1,17280,1,1,112
borrowing_adult_artifacts,696979aa999ce2dec4d92f5a,1,novel_word_condition,flowers,flower_star_3_1.png,serns,2,18897,3,1,112
borrowing_adult_artifacts,696979aa999ce2dec4d92f5a,2,novel_word_condition,mushrooms,mushroom_toadstool_2_1.png,datches,1,35399,2,1,112
borrowing_adult_artifacts,696979aa999ce2dec4d92f5a,2,novel_word_condition,mushrooms,mushroom_toadstool_1_1.png,datches,2,37434,1,1,112
borrowing_adult_artifacts,696979aa999ce2dec4d92f5a,3,novel_word_condition,spoons,spoon_slotted_1_2.png,leams,1,44565,1,2,112
borrowing_adult_artifacts,696979aa999ce2dec4d92f5a,3,novel_word_condition,spoons,spoon_slotted_3_2.png,leams,2,45532,3,2,112
borrowing_adult_artifacts,696979aa999ce2dec4d92f5a,4,novel_word_condition,cups,cup_teacup_3_1.png,bines,1,35287,3,1,112
borrowing_adult_artifacts,696979aa999ce2dec4d92f5a,4,novel_word_condition,cups,cup_teacup_2_1.png,bines,2,87051,2,1,112
borrowing_adult_artifacts,696979aa999ce2dec4d92f5a,5,novel_word_condition,shells,shell_fan_1_1.png,gades,1,61068,1,1,112
borrowing_adult_artifacts,696979aa999ce2dec4d92f5a,5,novel_word_condition,shells,shell_fan_3_1.png,gades,2,63935,3,1,112
borrowing_adult_artifacts,696979aa999ce2dec4d92f5a,6,novel_word_condition,shoes,shoe_loafer_3_1.png,tinches,1,76722,3,1,112
borrowing_adult_artifacts,696979aa999ce2dec4d92f5a,6,novel_word_condition,shoes,shoe_loafer_2_1.png,tinches,2,78099,2,1,112
borrowing_adult_artifacts,696979aa999ce2dec4d92f5a,7,novel_word_condition,hats,hat_ballcap_2_1.png,nefts,1,38950,2,1,112
borrowing_adult_artifacts,696979aa999ce2dec4d92f5a,7,novel_word_condition,hats,hat_ballcap_3_1.png,nefts,2,39583,3,1,112
borrowing_adult_artifacts,696979fbef4f4f84b4778e9a,0,familiar_word_condition,cups,cup_teacup_3_1.png,cups,1,6460,3,1,80
borrowing_adult_artifacts,696979fbef4f4f84b4778e9a,0,familiar_word_condition,cups,cup_teacup_2_1.png,cups,2,7156,2,1,80
borrowing_adult_artifacts,696979fbef4f4f84b4778e9a,1,familiar_word_condition,shoes,shoe_loafer_3_1.png,shoes,1,4030,3,1,80
borrowing_adult_artifacts,696979fbef4f4f84b4778e9a,1,familiar_word_condition,shoes,shoe_loafer_2_1.png,shoes,2,4694,2,1,80
borrowing_adult_artifacts,696979fbef4f4f84b4778e9a,2,familiar_word_condition,mushrooms,mushroom_toadstool_3_1.png,mushrooms,1,6387,3,1,80
borrowing_adult_artifacts,696979fbef4f4f84b4778e9a,2,familiar_word_condition,mushrooms,mushroom_toadstool_2_1.png,mushrooms,2,7227,2,1,80
borrowing_adult_artifacts,696979fbef4f4f84b4778e9a,3,familiar_word_condition,flowers,flower_round_2_1.png,flowers,1,3049,2,1,80
borrowing_adult_artifacts,696979fbef4f4f84b4778e9a,3,familiar_word_condition,flowers,flower_star_3_1.png,flowers,2,4065,3,1,80
borrowing_adult_artifacts,696979fbef4f4f84b4778e9a,4,familiar_word_condition,spoons,spoon_teaspoon_3_1.png,spoons,1,2216,3,1,80
borrowing_adult_artifacts,696979fbef4f4f84b4778e9a,4,familiar_word_condition,spoons,spoon_teaspoon_1_1.png,spoons,2,2735,1,1,80
borrowing_adult_artifacts,696979fbef4f4f84b4778e9a,5,familiar_word_condition,hats,hat_ballcap_1_1.png,hats,1,2843,1,1,80
